pen,time period,Species,Study,Diet,average feed intake g/d,"average feed intake, g","ME, kcal/kg",NDF,ADF,NFC,Crude fiber,Starch,CP,Arginine,Histidine,Isoleucine,Leucine,Lysine,Methionine,Phenylalanine,Threonine,Tryptophan,Valine,Alanine,Aspartic acid,Cystine,Met + Cys,Glutamic acid,Glycine,Proline,Serine,Tyrosine,Phe + Tyr,Ether extract,SFA,MUFA,PUFA,n-3 PUFA,n-6 PUFA,n-3/n-6 ratio,C14,C15:0,C15:1,C16:0,C16:1,C17:0,C17:1,C18:0,C18:1,C18:2 cis n-6 LA,C18:3 cis n-3 ALA,C20:0,C20:1,C20:4n-6 ARA,C20:5n-3 EPA,C22:0,C22:1,C22:6n-3 DHA,C24:0,Ash,Vitamin A IU/kg,beta-carotene,Vitamin D3 IU/kg,Vitamin D3 25-Hydroxyvitamin D,Vitamin E IU/kg,Vitamin K ppm,AST ppm,Thiamin ppm,Riboflavin ppm,Niacin ppm,Pantothenic acid ppm,Pyridoxine ppm,Biotin ppm,Folic acid ppm,Vitamin B12 ppm,Choline ppm,Calcium,Total Phosphorus,Inorganic available P,Ca:P ratio,Na,Cl,K,Mg,S,Cu ppm,I ppm,Fe,Mn,Se,Zn,"average feed intake, g/d",bodyweightgain,akp,alt,gluclose,nefa,pip,tc,tg,trap,uric acid,breast mTOR,breast S6K1,breast 4E-BP1,breast MURF1,breast MAFbx,breast AMPK,liver mTOR,liver S6K1,liver 4E-BP1,liver MURF1,liver MAFbx,liver AMPK,breast PH,breast WHC,breast HARDNESS,breast SPRINGINESS,breast CHEWINESS,breast COHESIVENESS,breast GUMMINESS,breast RESILIENCE,thigh PH,thigh WHC,thigh HARDNESS,thigh SPRINGINESS,thigh CHEWINESS,
1,1-6 weeks,B,broiler chicken DHA,g 1%,115.1853,3110.0031,18687.22703,530.0211033,179.0582659,3411.998233,145.5280203,2314.86989,1286.7658,70.55829675,20.33166609,46.40388642,69.36610338,63.62554914,25.3466037,41.42788103,46.88333892,11.48110848,52.14444066,67.47789564,131.9051351,25.72099045,46.73767312,227.878893,55.67876276,78.84376431,64.73030131,45.63799933,113.4483172,287.7981687,25.57466902,43.48981634,81.69644954,1.647972532,70.75295404,1572.287868,0.423709008,0,0,18.70960738,0.256752185,0,0,4.779894224,36.60344156,62.2000674,5.493881069,1.011298675,0.330255023,0,0,0.381029008,0,0,0.285648572,18814.46738,28692.8911,702.8610258,2799.003033,0,46.6535775,4.665005055,0,6.53584827,24.25290406,98.19567599,19.9475083,23.33041737,1.056234315,2.428014497,0.043328567,9797.317699,57.4055424,43.80304484,23.19550533,0,12.44001348,12.44001348,18.66002022,9.422606588,1125.767872,55.46287124,1.752921541,479.8170909,330.4421789,0.847478892,266.6232738,115.1853,40.56,52.06382049,2.530161236,2.952907827,555.4925269,66.50171884,61.27428002,21.99761327,,0.204268607,0.56895,0.94015,2.87977,3.1927,0.53734,4.7303,0.671810673,2.728925346,4.411466658,0.637959987,0.127919421,1.353289195,6.01699,0.346349068,5838.09742,0.785211268,2121.850147,0.472730802,2696.857751,0.180744684,6.59808,0.403333839,3152.758087,0.888211382,1851.977265,
2,1-6 weeks,B,broiler chicken DHA,g 1%,111.7244,3016.5588,18132.02396,514.0352623,173.4855199,3312.320856,141.0823618,2248.794972,1246.011725,68.333706,19.69986096,44.96082228,67.20522372,61.64412336,24.501366,40.13432647,45.43284168,11.12220072,50.52192264,65.37036883,127.6952082,24.91270603,45.27077051,220.6818457,53.91523336,76.37987046,62.67978279,44.19110206,109.8542385,279.2748572,24.81184434,42.21665256,79.30495192,1.600998253,68.73619167,1527.470926,0.410121892,0,0,18.15499843,0.249262997,0,0,4.633394643,35.53895231,60.3311976,5.32187093,0.982091649,0.320710071,0,0,0.369498576,0,0,0.277506364,18224.5587,27830.78145,681.742793,2714.903892,0,45.25182272,4.52483982,0,6.339471778,23.5241978,95.24591777,19.28554992,22.62942864,1.024498485,2.355061483,0.042026712,9502.945373,55.6110036,42.39053388,22.42884492,0,12.06623952,12.06623952,18.09935928,9.222251234,1108.079353,53.51748117,1.720996502,466.2703128,322.6051478,0.826198668,257.7404909,111.7244,36.86,80.50275339,2.614499944,2.876633113,615.1513423,65.62938701,57.52244463,,,0.246919778,0.52128,0.78922,2.00217,1.93354,0.42801,2.40257,0.761701206,2.938427525,3.355162994,0.586078643,0.133664956,1.402530828,6.02396,0.380709479,6928.661796,0.757042254,2434.396258,0.463256268,3226.026946,0.162652529,6.912675,0.372049485,6092.194132,0.900406504,3797.262325,
3,1-6 weeks,B,broiler chicken DHA,g 1%,111.3455,3006.3285,18067.83233,512.3178645,172.9798028,3299.86782,140.6352161,2239.675379,1242.6831,68.146812,19.6420194,44.8292691,67.0101903,61.46496,24.4541646,40.0191435,45.2966958,11.0904606,50.3744994,65.18300921,127.3679477,24.84342732,45.14409132,220.0836004,53.77124063,76.16154848,62.51251008,44.07367801,109.561191,278.2744671,24.72528862,42.05907548,79.00886909,1.594477869,68.45624985,1521.249997,0.409098284,0,0,18.09018543,0.248320929,0,0,4.618916127,35.40326659,60.12657,5.306798469,0.978254965,0.31946015,0,0,0.368280515,0,0,0.276376164,18173.30402,27736.38674,679.4304986,2705.69565,0,45.09833889,4.50949275,0,6.317969825,23.44441029,94.92259423,19.24700402,22.55267579,1.021023699,2.347074004,0.041884169,9470.714339,55.452303,42.2881188,22.3826895,0,12.025314,12.025314,18.037971,9.155463005,1097.397363,53.45565196,1.706258925,464.3156156,320.6135662,0.821601521,257.2403636,111.3455,38.4,143.168929,2.822866163,2.820757451,401.137179,62.22729286,59.95261073,27.18296303,,,0.52921,0.87586,3.47134,6.10983,1.38576,1.96351,0.620267663,2.392204917,3.359450687,0.54011366,0.116945241,1.393962665,5.9836,0.353975689,4814.684666,,1601.15522,0.553801296,2456.6306,,5.90278,0.355969835,4825.879857,0.880081301,2596.409926,
4,1-6 weeks,B,broiler chicken DHA,g 1%,104.2897,2815.8219,16903.33518,480.0424174,162.6191645,3081.906499,131.9512606,2086.908037,1170.456888,64.15448738,18.46254047,42.14065392,63.00294588,57.78737289,23.16537495,37.63533953,42.55672392,10.43114598,47.35622691,61.30208909,120.0658533,23.37970404,42.47857628,207.2288388,50.6462661,71.63127961,58.8804543,41.51663109,103.1964113,260.25433,23.14103971,39.2893028,73.80527855,1.485516948,63.77819431,1417.293207,0.38584376,0,0,16.92032337,0.231883071,0,0,4.335207192,33.0497589,56.3164299,4.992149971,0.912590185,0.298038236,0,0,0.345198683,0,0,0.257489604,17098.39724,25978.76911,636.3758872,2534.239346,0,42.24050663,4.223732243,0,5.917607628,21.95877242,88.90548333,18.22253992,21.12354464,0.956323116,2.19834505,0.039230025,8870.57125,52.1557299,39.9088973,21.18169346,0,11.26328598,11.26328598,16.89492897,8.317303981,977.5526807,50.93783463,1.533469507,432.1808438,293.7767149,0.756496871,243.6571324,104.2897,41.66,255.3285659,,3.334281395,297.2866484,62.92515832,57.52244463,22.30263384,,0.210666283,1.36253,1.62133,3.86688,4.31248,0.90674,6.03628,0.683501123,2.526660414,2.234187282,0.474012699,0.097556629,1.002886375,6.78019,0.493173048,3891.408913,0.751760563,1050.733584,0.353937893,1396.92736,0.146176327,6.651705,0.362788386,7312.616617,0.87804878,3608.550076,
5,1-6 weeks,B,broiler chicken DHA,g 1%,121.3106,3275.3862,19690.90611,558.110347,188.2751802,3597.935557,153.1511973,2443.473943,1351.882913,74.14491938,21.37975763,48.7943055,72.9334665,66.89867625,26.56206675,43.5536865,49.310289,12.0695805,54.82909575,70.93949796,138.5291652,27.03264669,49.12398759,239.4428375,58.49626202,82.88625164,68.00536318,47.94520549,119.1878533,303.298763,26.94353051,45.85558762,86.14085686,1.739629441,74.68809066,1659.735348,0.444885785,0,0,19.71648105,0.270762155,0,0,5.029517441,38.60580426,65.5077375,5.775050429,1.066942608,0.348415397,0,0,0.401161575,0,0,0.30153577,19776.03855,30218.71931,740.2377181,2947.848188,0,49.13452323,4.913080313,0,6.883411544,25.54262152,103.4185296,20.90918406,24.57107954,1.112402495,2.55713025,0.04563269,10318.31695,60.3479025,45.97983815,24.31864688,0,13.1015475,13.1015475,19.65232125,10.05465177,1211.171152,57.97081378,1.878966534,506.7093891,351.3243383,0.899166358,279.4220582,121.3106,39.86,180.3809018,,2.792376162,640.403751,56.49898048,67.498916,26.87794246,,0.210666283,0.335,0.91771,2.14684,2.43532,0.84503,5.54452,0.568566916,2.607923106,2.717821421,0.360941465,0.139866179,1.303643526,6.063425,0.383601365,8852.559688,0.741197183,3014.425352,0.452773539,4109.91731,0.16416362,5.92146,0.36872758,5748.182821,0.87195122,3186.482699,
6,1-6 weeks,B,broiler chicken DHA,g 1%,131.4798,3549.9546,21341.47129,604.8958055,204.0598277,3899.509713,165.9902137,2648.265995,1465.229925,80.36140275,23.17218705,52.8851187,79.0480971,72.5073525,28.7895897,47.2051935,53.4442806,13.0814892,59.4258633,76.88701622,150.1443261,29.29909833,53.2425857,259.5184183,63.40081238,89.83539229,73.70719615,51.96512992,129.1810274,328.7221033,29.20206991,49.69917036,93.36112044,1.885430292,80.94780719,1798.84016,0.482188511,0,0,21.36917648,0.293456954,0,0,5.451158614,41.84163927,70.999065,6.259231181,1.156368693,0.377618003,0,0,0.434790692,0,0,0.326807917,21434.07246,32751.86869,802.2897426,3194.957925,0,53.25333066,5.324929875,0,7.460428372,27.68378691,112.0878042,22.66261532,26.63080333,1.205652037,2.771487219,0.049457949,11183.27215,65.407446,49.83523467,26.35796025,0,14.199813,14.199813,21.2997195,10.89661413,1312.526547,62.83334408,2.036251744,549.1760371,380.7523534,0.974495904,302.8545966,131.4798,42.5,299.2691303,3.105648889,2.803906061,274.5594806,50.91605675,58.67357594,29.47061734,,,0.41961,0.74127,1.62427,5.72263,0.7141,3.28552,0.814463761,2.502743276,2.255202552,0.462606544,0.221244784,2.804607402,5.76042,0.403057563,7883.545258,0.746478873,2786.686725,0.479971782,3744.948651,0.165017172,6.32774,0.412376832,,0.882621951,,
1,1-6 weeks,B,broiler chicken DHA,g 2%,105.7682,2855.7414,17156.84321,478.8783756,163.0060336,3059.776152,131.8872427,2064.866819,1182.430575,64.83301425,18.67808835,42.6302919,63.7267527,58.4526375,23.3089839,38.0611035,43.0676622,10.5482304,47.9044071,61.48160205,120.8251609,23.54022805,42.63531208,208.1962948,50.90547919,71.84727444,59.18315299,41.89222631,104.0941023,303.6145917,23.04818985,39.02330309,73.3049719,1.469531511,63.09188621,1402.041916,0.388572216,0,0,16.83535049,0.230165602,0,0,4.335283985,32.79044167,57.114855,5.008670742,0.904505005,0.29542939,0,0,0.344535386,0,0,0.254718795,17158.77499,26992.48048,1290.795788,2570.168475,0,42.83683042,4.283614125,0,6.004116927,23.12108448,94.67415881,17.14324238,21.42499762,1.082968046,2.316662027,0.045303503,8996.326047,52.741152,40.45669765,21.32798175,0,11.422971,11.422971,17.1344565,8.556895023,13.60160437,51.0438457,1.601029631,440.2293942,302.5614868,0.776462093,245.1858706,105.7682,39.88,251.1040123,2.783177359,,594.9494154,62.43083695,65.23928787,23.37020585,,0.313029093,0.61361,1.35222,3.00316,0.01306,1.09912,6.25633,0.661952938,2.410540834,3.474137471,0.449687455,0.10992697,1.226328931,6.159,0.411916029,5490.058359,0.711267606,1462.617541,0.38053776,2080.418564,0.147412906,5.971455,0.396059646,4934.292322,0.882621951,2807.084184,
2,1-6 weeks,B,broiler chicken DHA,g 2%,112.5967,3040.1109,18251.14984,509.9245355,173.9400145,3251.274877,140.5575825,2190.775538,1263.221325,69.24129075,19.92848265,45.4864221,68.0042493,62.3747925,24.9919101,40.6222425,45.9371898,11.2589136,51.1158789,65.62132083,129.1507089,25.13548539,45.5211388,222.3828177,54.38478142,76.68784779,63.22884436,44.7578186,111.2090457,322.9649316,24.52429746,41.47131962,77.90319931,1.558998832,66.9330165,1487.400367,0.415481044,0,0,17.90620734,0.244546047,0,0,4.621307726,34.8323012,60.802245,5.346804509,0.960392709,0.313698361,0,0,0.366953398,0,0,0.270226464,18318.92607,28735.14099,1374.130814,2736.101025,0,45.60249386,4.560168375,0,6.391747864,24.61380619,100.7864141,18.25003617,22.80821725,1.152885724,2.46623722,0.048228341,9577.139814,56.294568,43.26717411,22.85333325,0,12.160449,12.160449,18.2406735,8.935279207,14.51866783,54.93296365,1.660245694,466.799714,317.6439002,0.817688134,262.8707248,112.5967,35.27,236.519642,2.46566693,2.630957582,204.7997016,55.27771592,51.25517416,35.41851854,,,0.80007,1.1618,2.52191,6.41523,1.37029,3.88095,0.891115357,2.840627216,3.149870796,0.407659317,0.138813198,2.7902908,5.76837,0.432986299,5965.118688,0.781690141,2195.613848,0.477207303,2809.092318,0.177815806,6.856245,0.419360402,5175.047106,0.87195122,2816.685914,
3,1-6 weeks,B,broiler chicken DHA,g 2%,103.14,2784.78,16700.07885,467.2734543,159.890194,2969.972127,128.9645161,1996.691196,1163.193683,63.72924548,18.31541045,41.80769748,62.51520384,57.33832725,23.13558963,37.3520484,42.20038224,10.35375318,46.98457407,60.34218497,119.0190931,23.12728144,41.87952831,204.7209773,50.0798864,70.52237735,58.22473436,41.21812255,102.4065492,295.4974029,22.44833627,37.89098544,71.17711836,1.4206934,60.9951033,1355.44674,0.383069219,0,0,16.38043587,0.22335406,0,0,4.241534582,31.80444106,55.6956135,4.917867514,0.876313663,0.286255561,0,0,0.336371666,0,0,0.246253523,16851.72821,26321.74694,1258.720945,2506.302608,0,41.77255638,4.177171013,0,5.854919774,22.54655601,92.32161082,16.71727339,20.89261256,1.056057977,2.259116627,0.044177761,8772.782454,51.7687659,39.90386639,21.13617848,0,11.1391227,11.1391227,16.70868405,7.947614897,13.35233695,51.12836708,1.460639132,425.071306,284.8994296,0.736879013,243.3214956,103.14,44.11,24.994065,,2.815435959,445.9602043,60.54078465,64.55713598,33.74090538,,0.445247724,0.25892,0.70117,1.23287,2.34983,0.49354,2.78696,0.858473424,3.129732057,3.498221626,0.634355688,0.139955983,0.903936297,5.497765,0.408396506,6028.727727,0.733568075,2280.515446,0.515727129,3108.840312,0.197238668,6.176015,0.40499465,3427.095349,,2277.0596,
4,1-6 weeks,B,broiler chicken DHA,g 2%,118.6839,3204.4653,19249.39097,537.379781,182.9884104,3432.27404,148.0216444,2315.617955,1327.659188,72.79188863,20.96730698,47.8555614,71.5393512,65.61840375,26.18886465,42.728418,48.3435432,11.8418949,53.77650885,69.0213912,135.6783637,26.42900956,47.86673053,233.7601087,57.15801114,80.65880441,66.4525187,47.03813293,116.879651,340.6423619,25.86041793,43.77508553,82.23109187,1.647960587,70.75244121,1572.276471,0.436365182,0,0,18.88813224,0.258181369,0,0,4.865832361,36.78040567,64.0892925,5.623075623,1.014483676,0.331353433,0,0,0.386640346,0,0,0.285646502,19263.94506,30288.59964,1448.418085,2884.018163,0,48.06775711,4.806696938,0,6.737294513,25.94445824,106.2350567,19.23664831,24.04125778,1.215212019,2.599557156,0.050835627,10094.89031,59.2094745,45.43438796,23.96036363,0,12.8178585,12.8178585,19.22678775,9.568993679,15.26986765,57.38882965,1.788214641,493.637981,338.6690834,0.86959982,275.4758263,118.6839,44.78,89.51175438,,2.652243549,302.021475,52.63164269,69.58800615,23.67522643,,,0.27919,0.54901,2.02416,1.81036,0.40575,3.22662,1.066182271,3.262456143,2.923114768,0.509094004,0.117864124,1.310363527,5.804595,0.443497225,7298.428697,0.727112676,2402.905771,0.445833323,3291.578149,0.165027682,6.29,0.391315037,5815.74136,,3835.876311,
5,1-6 weeks,B,broiler chicken DHA,g 2%,113.6896,3069.6192,18444.48184,514.7168154,175.1308392,3290.158381,141.7331196,2221.012696,1270.083175,69.643395,20.06791524,45.80192952,68.46632568,62.80022664,25.0185348,40.89054053,46.27506672,11.33219808,51.46802856,66.05157377,129.7676177,25.2879142,45.80136616,223.6375653,54.67883005,77.18714434,63.56995686,44.99700012,111.8099824,326.4042132,24.77675538,41.96035814,78.82227857,1.580686315,67.86413248,1508.091833,0.417303865,0,0,18.09945812,0.247500653,0,0,4.658722271,35.26146091,61.3923624,5.38078893,0.972755034,0.317718182,0,0,0.370303302,0,0,0.273985628,18433.22408,29014.03047,1387.467459,2762.656308,0,46.04499707,4.60442718,0,6.453783864,24.85269326,101.7645981,18.42715068,23.02958145,1.164074814,2.490162102,0.048696422,9670.088146,56.6609904,43.44633889,22.89519108,0,12.27847248,12.27847248,18.41770872,9.23306259,14.61237155,54.74622215,1.729893073,473.5751518,326.1243845,0.836420125,263.1721404,113.6896,40.79,39.41427654,3.249520803,3.079736711,272.6655499,54.92878318,61.27428002,25.65786016,,0.176545346,0.18191,0.5055,1.1176,1.52786,0.33676,3.03463,1.431701621,4.70980202,3.171174505,0.452155216,0.11592136,1.384621011,6.819,0.394766124,6828.800328,0.820422535,3157.187344,0.561387438,3872.349077,,6.38697,0.398809322,7327.523577,0.882621951,4421.165073,
6,1-6 weeks,B,broiler chicken DHA,g 2%,112.3299,3032.9073,18209.81568,508.6976845,173.4690693,3244.436657,140.2022226,2186.644845,1259.590025,69.045318,19.87488036,45.36375138,67.81971402,62.20572336,24.9071706,40.51109797,45.81557748,11.22798132,50.97774204,65.4414045,128.7694451,25.06510814,45.39417671,221.7490741,54.22828302,76.47717455,63.04680701,44.62869011,110.8889876,322.2356448,24.46789063,41.38327568,77.73786082,1.556079455,66.80767794,1484.615065,0.414235389,0,0,17.8660766,0.244035249,0,0,4.609478086,34.76052757,60.6581676,5.332018244,0.958476357,0.313070267,0,0,0.366058861,0,0,0.269720439,18268.01358,28667.05001,1370.874663,2729.617542,0,45.49442294,4.54936257,0,6.376602027,24.55548083,100.5475898,18.2067894,22.75417058,1.150153807,2.460391881,0.048114059,9554.445431,56.1399066,43.13619499,22.77791442,0,12.13163352,12.13163352,18.19745028,8.939048748,14.47868546,54.71771924,1.662638027,465.9588781,317.5290791,0.817026361,261.9819405,112.3299,43.37,77.78714512,3.43308152,3.291709462,267.2994131,59.90107463,70.48333051,33.89341567,,0.189340697,0.30103,0.4235,1.83057,2.0399,0.77468,2.3742,0.767507575,2.483026395,2.39218436,0.361051952,0.136219259,0.891503042,5.927355,0.372827608,6399.262187,0.776408451,2246.370921,0.458627052,2903.631598,0.181246288,6.25824,0.382863225,5071.08213,0.861280488,2821.387492,
1,1-6 weeks,B,broiler chicken DHA,g4% ,106.7735,2882.8845,17304.73943,467.7503043,162.0028936,2936.425229,129.7348556,1956.352345,1198.7244,65.701989,18.9061668,43.1534277,64.5178041,59.17671,23.7327462,38.5408125,43.5781026,10.6821882,48.4945218,61.22271417,121.7620193,23.66207062,42.57046569,208.5982687,51.08435672,71.5668444,59.39586596,42.3792384,105.2136097,385.5314752,22.37870752,37.50181106,70.44443685,1.391240052,59.73057289,1327.346064,0.392604073,0,0,16.28748894,0.220699163,0,0,4.272288844,31.38975313,57.65769,4.994324369,0.862553339,0.281840703,0,0,0.337148575,0,0,0.241148276,17123.07127,28552.08809,2606.127658,2594.59605,0,43.2462888,4.32432675,0,6.066454507,25.05830757,104.6487453,17.3100094,21.63260489,1.321584524,2.515335,0.056899026,9081.821277,53.410941,41.4552686,21.6992115,0,11.531538,11.531538,17.297307,8.5555602,13.7169747,52.20317683,1.5661107,442.3108718,300.3821351,0.773730864,249.6231597,106.7735,42.2,75.72186871,2.78813846,,535.6062551,66.12370838,59.69680378,21.23506183,,0.313029093,0.28893,0.53051,0.29271,1.26178,0.47378,3.17152,1.084866569,3.115538804,2.676251762,0.406341818,0.223295601,1.874952201,6.25311,0.359347731,7362.726571,0.794014085,3089.973633,0.537832297,3892.83508,,6.52593,0.382077019,5788.328297,,5956.455492,
2,1-6 weeks,B,broiler chicken DHA,g4% ,113.0955,3053.5785,18332.7897,495.4120181,171.4889902,3111.849956,137.3761599,2074.098508,1268.549843,69.53464778,20.01408521,45.68167287,68.29568271,62.64218025,25.09193997,40.79594835,46.13532606,11.30700492,51.33517533,64.80363661,128.8358254,25.04358295,45.0566032,220.7566873,54.05921103,75.75206102,62.85457731,44.8468868,111.3412954,408.4234135,23.70680883,39.74070099,74.65012178,1.475011202,63.3271476,1407.269947,0.415379065,0,0,17.25600465,0.233890406,0,0,4.523663001,33.26772373,61.0715565,5.286218642,0.91427239,0.298736044,0,0,0.357065797,0,0,0.255668608,18123.38613,30242.63478,2760.434426,2748.220043,0,45.80686946,4.580366738,0,6.425644672,26.54198332,110.8449143,18.33491897,22.91345402,1.399834449,2.664265547,0.060268203,9619.54818,56.5350246,43.8620167,22.94566853,0,12.2143113,12.2143113,18.32146695,9.10813167,14.51764512,55.14071713,1.670243912,468.9780173,319.3174457,0.821842865,263.9238306,113.0955,39.52,143.7915814,2.847671665,2.513884766,183.0194992,,55.68916143,,,,0.57391,0.87689,4.76761,13.51049,2.95412,5.00848,2.139012555,3.123159968,3.608481688,0.604279104,0.718839635,4.617709139,6.605805,0.363399567,,0.802816901,,0.506319475,2043.899467,0.196674049,6.2486,0.356388117,5317.858735,0.87601626,2326.653005,
3,1-6 weeks,B,broiler chicken DHA,g4% ,96.85869,2615.18463,15701.26762,424.2826899,146.8546102,2665.300163,117.6480785,1776.582678,1086.27365,59.54405175,17.13917961,39.11969088,58.48501752,53.64368586,21.4833951,34.93539547,39.50872848,9.68266332,43.96102254,55.49406527,110.3210577,21.44553448,38.58334273,189.0374826,46.29140971,64.86956052,53.82294337,38.40277368,95.34268472,349.7959699,20.30370437,34.03771764,63.9374796,1.263435497,54.24349732,1205.411052,0.355681183,0,0,14.77916676,0.200328051,0,0,3.874001497,28.49417689,52.3036926,4.526780097,0.783099876,0.255875249,0,0,0.305796864,0,0,0.218995486,15519.65073,25900.78857,2364.126967,2353.666167,0,39.23051207,3.922776945,0,5.503133771,22.73142784,94.93123557,15.7026282,19.6238367,1.198864323,2.28176471,0.051615705,8238.497835,48.4133166,37.55846808,19.64628567,0,10.46073852,10.46073852,15.69110778,7.806672756,12.43184728,47.2037606,1.431981246,401.7123541,273.6281757,0.704161716,225.9687879,96.85869,38.92,72.29591059,,2.678851007,487.6266786,64.37904471,49.37925647,24.89530872,,0.127496499,0.27747,0.77229,3.24477,4.28748,1.15597,3.99227,0.406619384,1.402557715,1.825658502,0.352991562,0.063168434,0.52248359,6.6138,0.404259249,6074.643533,0.779929577,2339.410791,0.492743657,2993.131397,0.190543093,6.586365,0.432493621,6688.118308,0.891768293,3901.536979,
4,1-6 weeks,B,broiler chicken DHA,g4% ,114.9584,3103.8768,18627.34626,503.6446203,174.5420152,3159.747807,139.7256336,2104.146706,1291.922463,70.80387863,20.36853122,46.49194692,69.51148488,63.75660039,25.60432545,41.52574253,46.94481792,11.50976898,52.24683141,65.96591379,131.250115,25.4981023,45.87292645,224.8076484,55.0569558,77.112286,64.01499158,45.67518759,113.3948453,415.011351,24.09069536,40.35562694,75.80501842,1.496300256,64.24115767,1427.581282,0.423235127,0,0,17.53132515,0.237476536,0,0,4.601591193,33.77393339,62.0775549,5.381512114,0.927937473,0.303209557,0,0,0.36304462,0,0,0.259358711,18451.05428,30740.80519,2805.905559,2793.489971,0,46.56141694,4.655816618,0,6.531490457,26.97920988,112.6708041,18.63694543,23.29089571,1.422893278,2.708153532,0.061260472,9778.007026,57.5488449,44.68742922,23.40618971,0,12.41551098,12.41551098,18.62326647,9.159105294,14.78155127,56.37927025,1.673198388,475.6733809,322.1012546,0.830428016,269.3034278,114.9584,43.54,97.13869738,2.093584395,2.725857516,372.096909,64.96059927,55.43335448,19.40493839,,,0.34616,0.6699,2.36228,1.84423,0.35196,3.69519,0.571765287,2.020944985,2.081689157,0.463946048,0.197641584,1.33453854,6.842385,0.433875594,5190.867577,0.806338028,2416.165163,0.591129128,3000.323009,,6.1568,0.387262141,6757.044548,0.841463415,3619.716163,
5,1-6 weeks,B,broiler chicken DHA,g4% ,116.1581,3136.2687,18830.23153,508.8184839,176.1028317,3196.564518,141.0849283,2130.810129,1302.575445,71.40131235,20.55280257,46.91111598,70.13315934,64.3276485,25.75834938,41.8930839,47.37814524,11.61102168,52.71662682,66.5460188,132.2861602,25.71622491,46.26695898,226.680089,55.50898351,77.78860534,64.54018135,46.04952392,114.3274602,419.5021735,24.34967483,40.82214329,76.6815616,1.515352676,65.05914156,1445.758701,0.426493739,0,0,17.72448473,0.240259496,0,0,4.645714812,34.17415124,62.725401,5.428285902,0.939215675,0.306885073,0,0,0.366722466,0,0,0.262661131,18610.32547,31061.61858,2835.188199,2822.643045,0,47.04734009,4.704405075,0,6.599653991,27.26074987,113.8466429,18.8314359,23.53396027,1.437742562,2.736414894,0.061900357,9880.049588,58.0551084,45.03622082,23.55613785,0,12.5450802,12.5450802,18.8176203,9.36787518,14.90751648,56.5903074,1.718720404,481.8142488,328.2919375,0.844753247,270.9346022,116.1581,44.38,117.5859204,2.698838651,2.956455488,87.37600138,60.19185191,73.38247603,27.48798361,,0.178677904,0.47629,0.69071,3.04442,1.60295,0.38613,3.54327,0.475807766,2.851682383,2.472604283,0.184350127,0.090907716,1.02897262,6.342945,0.410546894,,0.809859155,,0.463066538,,0.176084848,,0.405960947,5122.976062,0.87804878,2925.960337,
6,1-6 weeks,B,broiler chicken DHA,g4% ,118.5899,3201.9273,19229.4484,519.421697,179.6353364,3265.753127,143.9800032,2178.197935,1328.17158,72.8124309,20.96633808,47.85414687,71.54002971,65.618559,26.23068522,42.73106535,48.33652806,11.84294142,53.77561758,67.87509482,134.8582574,26.22622058,47.18546589,231.1455294,56.59859475,79.34115171,65.806842,46.95305697,116.5726073,428.3786078,24.86389308,41.70354178,78.33734162,1.549107099,66.50833144,1477.962921,0.434737494,0,0,18.10156564,0.245469241,0,0,4.740665494,34.91778987,64.038519,5.536374793,0.959819842,0.313611676,0,0,0.374334019,0,0,0.268511897,18980.24745,31711.87461,2894.541132,2881.733355,0,48.0322502,4.802888925,0,6.737813957,27.83142693,116.2299515,19.2256569,24.02662878,1.467840743,2.793699399,0.063196538,10086.88153,59.2147071,45.90953529,23.99352165,0,12.8077038,12.8077038,19.2115557,9.63088542,15.20287137,57.55195798,1.771286265,492.5962442,336.8367741,0.865782369,275.9094125,118.5899,44.16,47.48326982,,2.7365005,108.8405487,60.94787283,78.07227026,23.82773671,,0.202136048,0.71472,0.82446,3.01902,2.57338,0.92954,5.95567,0.480742783,1.633322938,1.973383768,0.209235007,0.08578747,0.704691367,6.49295,0.381606354,10128.79476,0.789906103,4126.872315,0.51375416,5225.477259,0.186928733,6.65511,0.387029518,7100.908266,0.862804878,4400.55319,
1,1-3 weeks,B,broiler AST,starter control,58.72,1585.49859,4598.10129,135.5545802,49.09100009,810.7835487,38.29922467,520.3849746,364.6798965,23.56122506,9.057407399,14.17826279,28.28587958,19.69132551,10.61175031,16.50478601,13.38756387,4.134376565,15.52936571,18.6423717,38.16754901,5.418137016,13.0492876,64.48325823,15.85197345,21.80885021,18.43467138,12.35480433,32.21511165,66.88140412,6.388382577,10.40761686,19.54844866,0.369222984,15.85197345,352.2660767,0.123825537,0,0,4.599622592,0.060790886,0,0,1.26715401,8.605412629,27.14652634,1.525865618,0.233864776,0.076505182,0,0,0.098182587,0,0,0.063998651,5241.571136,19.02598308,0.779684787,13.28240345,0,8.231781839,0.003170997,0,4.884160116,2.943509842,33.52758738,14.40076659,8.135890885,0.213699842,0.990416575,0,2236.319759,15.90255086,12.10220587,7.147774551,0,3.091902997,4.944317104,16.6111736,3.06674272,3.543589349,10.08091713,0,447.7696069,32.31499806,0.634535562,48.43539643,58.72,40.88,130.6316,,16.02008,526.3752,1.15397,73.03859,43.23301,0.1928957,,,,,,,,,,,,,,,,,,,,,,,,,,,
